CGAN_Generated_Score_0.025132
1.000000 0.000000
0.976410 0.005442
0.951484 0.010815
0.927256 0.016374
0.903562 0.022477
0.879396 0.029665
0.854966 0.038017
0.831117 0.046548
0.807642 0.054053
0.783795 0.060094
0.759286 0.064922
0.734305 0.069005
0.709123 0.072721
0.683880 0.076247
0.658610 0.079592
0.633373 0.082698
0.608332 0.085532
0.583721 0.088136
0.559757 0.090603
0.536543 0.093034
0.514043 0.095489
0.492099 0.097961
0.470497 0.100379
0.449027 0.102631
0.427538 0.104590
0.405959 0.106142
0.384303 0.107205
0.362651 0.107734
0.341123 0.107726
0.319852 0.107207
0.298961 0.106225
0.278549 0.104836
0.258673 0.103097
0.239352 0.101051
0.220561 0.098727
0.202236 0.096129
0.184281 0.093233
0.166577 0.089984
0.149000 0.086290
0.131442 0.082027
0.113853 0.077041
0.096281 0.071166
0.078931 0.064253
0.062212 0.056222
0.046739 0.047121
0.033266 0.037185
0.022524 0.026859
0.014994 0.016774
0.010705 0.007724
0.009131 0.001210
0.008908 -0.004978
0.010732 -0.013061
0.015659 -0.021388
0.024010 -0.029151
0.035549 -0.035822
0.049646 -0.041151
0.065504 -0.045137
0.082381 -0.047957
0.099727 -0.049875
0.117214 -0.051159
0.134711 -0.052032
0.152225 -0.052656
0.169839 -0.053129
0.187667 -0.053501
0.205821 -0.053781
0.224390 -0.053952
0.243429 -0.053983
0.262956 -0.053836
0.282948 -0.053473
0.303352 -0.052862
0.324089 -0.051983
0.345064 -0.050832
0.366190 -0.049421
0.387397 -0.047779
0.408653 -0.045955
0.429975 -0.044008
0.451431 -0.042000
0.473134 -0.039989
0.495213 -0.038018
0.517777 -0.036105
0.540874 -0.034237
0.564462 -0.032381
0.588410 -0.030491
0.612530 -0.028527
0.636635 -0.026473
0.660590 -0.024349
0.684320 -0.022200
0.707752 -0.020074
0.730771 -0.017995
0.753276 -0.015952
0.775470 -0.013929
0.798167 -0.011977
0.822516 -0.010253
0.848655 -0.008882
0.874814 -0.007687
0.899404 -0.006253
0.923398 -0.004418
0.948688 -0.002471
0.975135 -0.000886
1.000000 0.000000
