CGAN_Generated_Thickness_0.1567_Score_-0.0252
1.000000 0.000000
0.973719 0.005015
0.948293 0.010161
0.923157 0.015321
0.898562 0.020666
0.874994 0.026515
0.852557 0.033058
0.830691 0.040117
0.808506 0.047168
0.785397 0.053664
0.761355 0.059337
0.736765 0.064230
0.712072 0.068549
0.687578 0.072507
0.663416 0.076256
0.639595 0.079872
0.616060 0.083367
0.592738 0.086714
0.569564 0.089868
0.546497 0.092774
0.523522 0.095381
0.500648 0.097647
0.477907 0.099541
0.455343 0.101047
0.433009 0.102159
0.410960 0.102884
0.389248 0.103235
0.367918 0.103236
0.347004 0.102910
0.326526 0.102283
0.306487 0.101379
0.286875 0.100218
0.267657 0.098810
0.248786 0.097160
0.230194 0.095257
0.211801 0.093078
0.193518 0.090582
0.175257 0.087711
0.156949 0.084390
0.138563 0.080531
0.120140 0.076040
0.101832 0.070832
0.083932 0.064859
0.066889 0.058133
0.051288 0.050757
0.037765 0.042948
0.026880 0.035032
0.018969 0.027424
0.014027 0.020641
0.011753 0.015749
0.010655 0.011069
0.010985 0.004859
0.013903 -0.001733
0.019905 -0.008181
0.029048 -0.014123
0.041032 -0.019337
0.055326 -0.023741
0.071315 -0.027373
0.088432 -0.030346
0.106228 -0.032809
0.124403 -0.034908
0.142785 -0.036770
0.161306 -0.038487
0.179960 -0.040120
0.198780 -0.041701
0.217816 -0.043242
0.237117 -0.044733
0.256721 -0.046158
0.276659 -0.047490
0.296946 -0.048701
0.317582 -0.049763
0.338558 -0.050646
0.359853 -0.051326
0.381440 -0.051783
0.403287 -0.052002
0.425359 -0.051972
0.447620 -0.051691
0.470041 -0.051161
0.492591 -0.050388
0.515251 -0.049386
0.538006 -0.048168
0.560856 -0.046751
0.583809 -0.045144
0.606892 -0.043349
0.630153 -0.041349
0.653663 -0.039107
0.677515 -0.036559
0.701817 -0.033639
0.726648 -0.030315
0.751986 -0.026661
0.777632 -0.022903
0.803220 -0.019359
0.828360 -0.016274
0.852861 -0.013667
0.876849 -0.011331
0.900706 -0.008986
0.924889 -0.006468
0.949691 -0.003847
0.974986 -0.001481
1.000000 0.000000
