PG_Generated_Thickness_0.1100_Score_2120.1846
1.000000 0.000000
0.978428 0.010143
0.955423 0.018638
0.929981 0.025269
0.902425 0.030147
0.873847 0.033752
0.845379 0.036785
0.817643 0.039894
0.790693 0.043449
0.764339 0.047510
0.738452 0.051955
0.713035 0.056621
0.688156 0.061376
0.663856 0.066127
0.640115 0.070809
0.616857 0.075361
0.593979 0.079728
0.571374 0.083854
0.548949 0.087687
0.526638 0.091180
0.504404 0.094297
0.482237 0.097012
0.460150 0.099310
0.438175 0.101189
0.416354 0.102655
0.394737 0.103725
0.373370 0.104417
0.352299 0.104757
0.331556 0.104767
0.311166 0.104472
0.291138 0.103886
0.271467 0.103020
0.252132 0.101875
0.233098 0.100437
0.214317 0.098681
0.195733 0.096566
0.177292 0.094034
0.158949 0.091014
0.140691 0.087423
0.122560 0.083174
0.104685 0.078191
0.087316 0.072428
0.070841 0.065898
0.055788 0.058698
0.042770 0.051033
0.032381 0.043212
0.025042 0.035623
0.020853 0.028684
0.019465 0.022818
0.019880 0.018796
0.021447 0.015128
0.025438 0.010564
0.032374 0.006157
0.042395 0.002379
0.055254 -0.000510
0.070406 -0.002431
0.087168 -0.003456
0.104868 -0.003763
0.122961 -0.003575
0.141071 -0.003110
0.158996 -0.002551
0.176665 -0.002031
0.194099 -0.001635
0.211370 -0.001403
0.228573 -0.001343
0.245803 -0.001441
0.263148 -0.001665
0.280678 -0.001974
0.298446 -0.002322
0.316492 -0.002661
0.334836 -0.002945
0.353490 -0.003130
0.372454 -0.003177
0.391723 -0.003050
0.411288 -0.002718
0.431139 -0.002156
0.451267 -0.001345
0.471668 -0.000268
0.492342 0.001083
0.513296 0.002715
0.534547 0.004627
0.556119 0.006811
0.578044 0.009249
0.600362 0.011900
0.623114 0.014687
0.646337 0.017470
0.670051 0.020005
0.694242 0.021912
0.718839 0.022679
0.743702 0.021770
0.768644 0.018877
0.793496 0.014209
0.818197 0.008585
0.842854 0.003174
0.867722 -0.000966
0.893123 -0.003232
0.919308 -0.003594
0.946277 -0.002542
0.973565 -0.000963
1.000000 0.000000
