CGAN_Generated_Score_-1.080204
1.000000 0.000000
0.973532 0.004858
0.947917 0.009614
0.923185 0.014638
0.897938 0.020000
0.872274 0.025239
0.847795 0.029902
0.824856 0.034117
0.801828 0.038294
0.777418 0.042518
0.752042 0.046540
0.726948 0.050116
0.702960 0.053200
0.680041 0.055898
0.657603 0.058359
0.635016 0.060699
0.611975 0.062972
0.588550 0.065197
0.565029 0.067377
0.541703 0.069510
0.518733 0.071589
0.496120 0.073591
0.473755 0.075477
0.451487 0.077187
0.429192 0.078655
0.406810 0.079816
0.384363 0.080616
0.361940 0.081025
0.339686 0.081035
0.317767 0.080663
0.296346 0.079948
0.275560 0.078942
0.255499 0.077707
0.236201 0.076299
0.217642 0.074765
0.199737 0.073134
0.182351 0.071404
0.165309 0.069540
0.148419 0.067465
0.131504 0.065056
0.114452 0.062152
0.097271 0.058564
0.080160 0.054109
0.063547 0.048653
0.048093 0.042178
0.034592 0.034833
0.023792 0.026958
0.016165 0.019064
0.011730 0.011819
0.009999 0.006506
0.009575 0.001373
0.011038 -0.005481
0.015453 -0.012764
0.023178 -0.019842
0.034061 -0.026265
0.047582 -0.031768
0.063034 -0.036270
0.079713 -0.039836
0.097047 -0.042622
0.114647 -0.044818
0.132304 -0.046606
0.149951 -0.048133
0.167619 -0.049502
0.185397 -0.050778
0.203397 -0.051985
0.221735 -0.053118
0.240511 -0.054151
0.259800 -0.055040
0.279644 -0.055736
0.300047 -0.056187
0.320972 -0.056346
0.342344 -0.056182
0.364057 -0.055681
0.385979 -0.054855
0.407978 -0.053747
0.429936 -0.052423
0.451781 -0.050970
0.473504 -0.049478
0.495170 -0.048019
0.516908 -0.046630
0.538881 -0.045293
0.561237 -0.043937
0.584057 -0.042456
0.607312 -0.040741
0.630860 -0.038721
0.654497 -0.036384
0.678061 -0.033779
0.701546 -0.030965
0.725147 -0.027953
0.749159 -0.024697
0.773709 -0.021164
0.798518 -0.017481
0.822995 -0.013988
0.846928 -0.011035
0.871190 -0.008587
0.896966 -0.006218
0.923711 -0.003786
0.949216 -0.001813
0.973030 -0.000761
1.000000 0.000000
